프레임번호,타임스탐프_초,단순분류,정상확률,포트홀확률,신뢰도,CP클래스,CP클래스번호,파일경로
1951,97.64755451808624,정상,0.5152,0.4848,0.5152,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001951_97.648s.jpg
1952,97.69760452040202,포트홀,0.4380,0.5620,0.5620,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001952_97.698s.jpg
1953,97.7476545227178,포트홀,0.3694,0.6306,0.6306,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001953_97.748s.jpg
1954,97.79770452503358,포트홀,0.3820,0.6180,0.6180,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001954_97.798s.jpg
1955,97.84775452734937,포트홀,0.3337,0.6663,0.6663,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001955_97.848s.jpg
1956,97.89780452966514,포트홀,0.4101,0.5899,0.5899,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001956_97.898s.jpg
1957,97.94785453198092,포트홀,0.4577,0.5423,0.5423,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001957_97.948s.jpg
1958,97.9979045342967,포트홀,0.4693,0.5307,0.5307,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001958_97.998s.jpg
1959,98.04795453661248,정상,0.5155,0.4845,0.5155,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001959_98.048s.jpg
1960,98.09800453892827,정상,0.6362,0.3638,0.6362,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001960_98.098s.jpg
1961,98.14805454124404,정상,0.6058,0.3942,0.6058,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001961_98.148s.jpg
1962,98.19810454355982,정상,0.6565,0.3435,0.6565,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001962_98.198s.jpg
1963,98.2481545458756,정상,0.6025,0.3975,0.6025,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001963_98.248s.jpg
1964,98.29820454819138,정상,0.6390,0.3610,0.6390,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001964_98.298s.jpg
1965,98.34825455050716,정상,0.6338,0.3662,0.6338,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001965_98.348s.jpg
1966,98.39830455282294,정상,0.5417,0.4583,0.5417,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001966_98.398s.jpg
1967,98.44835455513872,정상,0.5177,0.4823,0.5177,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001967_98.448s.jpg
1968,98.49840455745449,정상,0.5198,0.4802,0.5198,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001968_98.498s.jpg
1969,98.54845455977028,정상,0.5380,0.4620,0.5380,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001969_98.548s.jpg
1970,98.59850456208606,정상,0.5637,0.4363,0.5637,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001970_98.599s.jpg
1971,98.64855456440183,정상,0.5208,0.4792,0.5208,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001971_98.649s.jpg
1972,98.69860456671762,정상,0.5546,0.4454,0.5546,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001972_98.699s.jpg
1973,98.74865456903339,정상,0.5618,0.4382,0.5618,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001973_98.749s.jpg
1974,98.79870457134918,정상,0.5580,0.4420,0.5580,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001974_98.799s.jpg
1975,98.84875457366495,정상,0.5375,0.4625,0.5375,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001975_98.849s.jpg
1976,98.89880457598073,정상,0.5327,0.4673,0.5327,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001976_98.899s.jpg
1977,98.94885457829652,정상,0.5208,0.4792,0.5208,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001977_98.949s.jpg
1978,98.99890458061229,정상,0.5428,0.4572,0.5428,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001978_98.999s.jpg
1979,99.04895458292808,정상,0.5753,0.4247,0.5753,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001979_99.049s.jpg
1980,99.09900458524385,정상,0.5260,0.4740,0.5260,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001980_99.099s.jpg
1981,99.14905458755963,정상,0.4925,0.5075,0.5075,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001981_99.149s.jpg
1982,99.19910458987542,정상,0.5293,0.4707,0.5293,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001982_99.199s.jpg
1983,99.24915459219119,정상,0.5408,0.4592,0.5408,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001983_99.249s.jpg
1984,99.29920459450697,정상,0.5598,0.4402,0.5598,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001984_99.299s.jpg
1985,99.34925459682275,정상,0.5316,0.4684,0.5316,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001985_99.349s.jpg
1986,99.39930459913853,정상,0.5506,0.4494,0.5506,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001986_99.399s.jpg
1987,99.44935460145432,정상,0.5786,0.4214,0.5786,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001987_99.449s.jpg
1988,99.49940460377009,정상,0.5884,0.4116,0.5884,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001988_99.499s.jpg
1989,99.54945460608587,정상,0.5495,0.4505,0.5495,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001989_99.549s.jpg
1990,99.59950460840165,정상,0.6069,0.3931,0.6069,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001990_99.600s.jpg
1991,99.64955461071743,정상,0.5749,0.4251,0.5749,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001991_99.650s.jpg
1992,99.69960461303322,정상,0.5487,0.4513,0.5487,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001992_99.700s.jpg
1993,99.74965461534899,정상,0.5462,0.4538,0.5462,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001993_99.750s.jpg
1994,99.79970461766477,정상,0.6167,0.3833,0.6167,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001994_99.800s.jpg
1995,99.84975461998054,정상,0.5724,0.4276,0.5724,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001995_99.850s.jpg
1996,99.89980462229633,정상,0.5081,0.4919,0.5081,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001996_99.900s.jpg
1997,99.94985462461212,정상,0.5109,0.4891,0.5109,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001997_99.950s.jpg
1998,99.99990462692789,정상,0.4997,0.5003,0.5003,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001998_100.000s.jpg
1999,100.04995462924367,포트홀,0.4182,0.5818,0.5818,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001999_100.050s.jpg
2000,100.10000463155944,정상,0.5435,0.4565,0.5435,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002000_100.100s.jpg
2001,100.15005463387523,정상,0.5447,0.4553,0.5447,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002001_100.150s.jpg
2002,100.20010463619101,정상,0.5572,0.4428,0.5572,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002002_100.200s.jpg
2003,100.25015463850679,정상,0.5909,0.4091,0.5909,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002003_100.250s.jpg
2004,100.30020464082257,정상,0.5777,0.4223,0.5777,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002004_100.300s.jpg
2005,100.35025464313834,정상,0.6184,0.3816,0.6184,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002005_100.350s.jpg
2006,100.40030464545413,정상,0.5477,0.4523,0.5477,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002006_100.400s.jpg
2007,100.4503546477699,정상,0.4835,0.5165,0.5165,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002007_100.450s.jpg
2008,100.50040465008568,정상,0.5453,0.4547,0.5453,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002008_100.500s.jpg
2009,100.55045465240147,정상,0.5425,0.4575,0.5425,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002009_100.550s.jpg
2010,100.60050465471724,정상,0.5461,0.4539,0.5461,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002010_100.601s.jpg
2011,100.65055465703303,정상,0.5414,0.4586,0.5414,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002011_100.651s.jpg
2012,100.7006046593488,정상,0.5182,0.4818,0.5182,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002012_100.701s.jpg
2013,100.75065466166458,정상,0.5945,0.4055,0.5945,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002013_100.751s.jpg
2014,100.80070466398037,정상,0.6149,0.3851,0.6149,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002014_100.801s.jpg
2015,100.85075466629614,정상,0.5826,0.4174,0.5826,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002015_100.851s.jpg
2016,100.90080466861193,정상,0.5246,0.4754,0.5246,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002016_100.901s.jpg
2017,100.9508546709277,정상,0.5281,0.4719,0.5281,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002017_100.951s.jpg
2018,101.00090467324348,정상,0.5818,0.4182,0.5818,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002018_101.001s.jpg
2019,101.05095467555927,정상,0.5679,0.4321,0.5679,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002019_101.051s.jpg
2020,101.10100467787504,정상,0.6224,0.3776,0.6224,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002020_101.101s.jpg
2021,101.15105468019082,정상,0.6043,0.3957,0.6043,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002021_101.151s.jpg
2022,101.2011046825066,정상,0.6243,0.3757,0.6243,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002022_101.201s.jpg
2023,101.25115468482238,정상,0.6155,0.3845,0.6155,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002023_101.251s.jpg
2024,101.30120468713817,정상,0.6086,0.3914,0.6086,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002024_101.301s.jpg
2025,101.35125468945394,정상,0.5884,0.4116,0.5884,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002025_101.351s.jpg
2026,101.40130469176972,정상,0.6417,0.3583,0.6417,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002026_101.401s.jpg
2027,101.4513546940855,정상,0.6390,0.3610,0.6390,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002027_101.451s.jpg
2028,101.50140469640128,정상,0.6528,0.3472,0.6528,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002028_101.501s.jpg
2029,101.55145469871707,정상,0.5252,0.4748,0.5252,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002029_101.551s.jpg
2030,101.60150470103284,정상,0.5995,0.4005,0.5995,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002030_101.602s.jpg
2031,101.65155470334862,정상,0.5340,0.4660,0.5340,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002031_101.652s.jpg
2032,101.7016047056644,정상,0.6314,0.3686,0.6314,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002032_101.702s.jpg
2033,101.75165470798018,정상,0.6039,0.3961,0.6039,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002033_101.752s.jpg
2034,101.80170471029597,정상,0.5994,0.4006,0.5994,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002034_101.802s.jpg
2035,101.85175471261174,정상,0.6248,0.3752,0.6248,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002035_101.852s.jpg
2036,101.90180471492752,정상,0.6064,0.3936,0.6064,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002036_101.902s.jpg
2037,101.9518547172433,정상,0.5948,0.4052,0.5948,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002037_101.952s.jpg
2038,102.00190471955908,정상,0.5840,0.4160,0.5840,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002038_102.002s.jpg
2039,102.05195472187486,정상,0.5588,0.4412,0.5588,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002039_102.052s.jpg
2040,102.10200472419064,정상,0.5258,0.4742,0.5258,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002040_102.102s.jpg
2041,102.15205472650642,정상,0.4776,0.5224,0.5224,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002041_102.152s.jpg
2042,102.20210472882219,정상,0.5064,0.4936,0.5064,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002042_102.202s.jpg
2043,102.25215473113798,정상,0.4981,0.5019,0.5019,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002043_102.252s.jpg
2044,102.30220473345375,포트홀,0.4412,0.5588,0.5588,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002044_102.302s.jpg
2045,102.35225473576953,정상,0.4939,0.5061,0.5061,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002045_102.352s.jpg
2046,102.40230473808532,정상,0.4906,0.5094,0.5094,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002046_102.402s.jpg
2047,102.45235474040109,정상,0.4890,0.5110,0.5110,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002047_102.452s.jpg
2048,102.50240474271688,포트홀,0.4192,0.5808,0.5808,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002048_102.502s.jpg
2049,102.55245474503265,정상,0.4748,0.5252,0.5252,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002049_102.552s.jpg
2050,102.60250474734843,정상,0.5380,0.4620,0.5380,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002050_102.603s.jpg
2051,102.65255474966422,정상,0.5593,0.4407,0.5593,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002051_102.653s.jpg
2052,102.70260475197999,정상,0.5886,0.4114,0.5886,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002052_102.703s.jpg
2053,102.75265475429578,정상,0.5708,0.4292,0.5708,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002053_102.753s.jpg
2054,102.80270475661155,정상,0.5828,0.4172,0.5828,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002054_102.803s.jpg
2055,102.85275475892733,정상,0.5799,0.4201,0.5799,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002055_102.853s.jpg
2056,102.90280476124312,정상,0.5856,0.4144,0.5856,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002056_102.903s.jpg
2057,102.95285476355889,정상,0.6124,0.3876,0.6124,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002057_102.953s.jpg
2058,103.00290476587467,정상,0.5768,0.4232,0.5768,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002058_103.003s.jpg
2059,103.05295476819045,정상,0.5718,0.4282,0.5718,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002059_103.053s.jpg
2060,103.10300477050623,정상,0.5729,0.4271,0.5729,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002060_103.103s.jpg
2061,103.15305477282202,정상,0.5482,0.4518,0.5482,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002061_103.153s.jpg
2062,103.20310477513779,정상,0.5356,0.4644,0.5356,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002062_103.203s.jpg
2063,103.25315477745357,정상,0.5325,0.4675,0.5325,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002063_103.253s.jpg
2064,103.30320477976935,정상,0.6009,0.3991,0.6009,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002064_103.303s.jpg
2065,103.35325478208513,정상,0.5872,0.4128,0.5872,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002065_103.353s.jpg
2066,103.40330478440092,정상,0.5244,0.4756,0.5244,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002066_103.403s.jpg
2067,103.45335478671669,정상,0.5662,0.4338,0.5662,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002067_103.453s.jpg
2068,103.50340478903247,정상,0.6007,0.3993,0.6007,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002068_103.503s.jpg
2069,103.55345479134824,정상,0.6053,0.3947,0.6053,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002069_103.553s.jpg
2070,103.60350479366403,정상,0.5769,0.4231,0.5769,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002070_103.604s.jpg
2071,103.65355479597982,정상,0.5853,0.4147,0.5853,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_002071_103.654s.jpg
